opportunity_id,title,category,source,url,reward_amount,reward_currency,deadline,requirements,capital_required,difficulty,estimated_hours,risk_level,success_probability,verification_score,recommended_action,recommendation_reason,verification_status,human_approval_required,country_restrictions,kyc_required,payment_method,link_active,explicit_reward,verified_at
1343,CS Girlies Annual Hackathon - Technology For Wellness,hackathon,Devpost Hackathons,https://cs-girlies-wellness-hackathon.devpost.com/,250.0,USD,2026-08-16,"To be considered for judging and prizes, your Devpost submission must include all of the following: 1",0,média,30.0,baixo,0.798,79.84,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,1,2026-08-27T12:31:43.132733+00:00
1359,BTT Web Game Jam - Summer 2026,hackathon,Devpost Hackathons,https://btt-web-game-jam.devpost.com/,100.0,EUR,2026-08-21,Each team must submit: ✅ A public GitHub repository with your project's source code ✅ A short demo video (2-3 minutes) showing your game in action 🎮 A playable link to your game (optional but strongly recommended: hosted on itch,0,baixa,8.0,baixo,0.869,78.98,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,1,2026-08-27T12:41:51.508224+00:00
1350,Suvidha AI Virtual Hackathon,hackathon,Devpost Hackathons,https://suvidha-ai-virtual-hackathon.devpost.com/,3.0,BTC,2026-08-22,The prompt for this Hackathon will be released on August 15th 2026 and due August 22nd and also is the day where professional judges will announce the winners,0,média,30.0,baixo,0.745,74.53,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,1,2026-08-27T12:32:07.531785+00:00
1321,Arm Create: AI Optimization Challenge,hackathon,Devpost Hackathons,https://arm-ai-optimization-challenge.devpost.com/,,,2026-08-14,,0,média,30.0,médio,0.323,32.3,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:32:15.638393+00:00
1323,ML Empowerment Build Challenge 2.0,hackathon,Devpost Hackathons,https://ml-empowerment-2.devpost.com/,,,2026-07-31,,0,média,30.0,médio,0.323,32.3,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:32:16.105896+00:00
1319,Backblaze Generative Media Hackathon: Build with Genblaze on B2,hackathon,Devpost Hackathons,https://backblaze-generative-media.devpost.com/,,,2026-08-03,What to Build Build a generative AI media application that uses Backblaze B2 and Genblaze,0,baixa,8.0,médio,0.057,5.2,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:27:54.155097+00:00
1336,Global AI Hackathon Series with Qwen Cloud,hackathon,Devpost Hackathons,https://qwencloud-hackathon.devpost.com/,,,2026-07-20,What to Build Build a project using Qwen models available on Qwen Cloud and fall within at least one of these tracks,0,média,30.0,médio,0.052,5.2,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:27:54.872935+00:00
1315,Build with DataHub: The Agent Hackathon,hackathon,Devpost Hackathons,https://datahub.devpost.com/,,,2026-08-10,What to Build Create a working software application that uses DataHub to solve one of the challenges below,0,alta,80.0,médio,0.042,5.2,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:27:52.629287+00:00
1322,YouCam API Skin AI & Apparel VTO Hackathon,hackathon,Devpost Hackathons,https://youcam-api.devpost.com/,,,2026-08-17,"What to Build Integrate at least one YouCam API (Skin AI, Apparel VTO, or anything else in the suite) into a working web or mobile prototype and demonstrates clear consumer or retail value",0,baixa,8.0,médio,0.053,4.84,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:31:42.115958+00:00
1320,CockroachDB × AWS Hackathon - Build with Agentic Memory,hackathon,Devpost Hackathons,https://cockroachdb-ai.devpost.com/,,,2026-08-18,"The Challenge Build an agentic application that uses CockroachDB as its persistent memory layer, deployed on AWS",0,média,30.0,médio,0.048,4.84,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:31:41.410973+00:00
1346,"IncludAI - The Neurodiversity Hackathon, in Partnership with Stanford NNEA",hackathon,Devpost Hackathons,https://includai-2026.devpost.com/,,,2026-08-09,"What to Build Build an AI-powered tool that serves neurodivergent youth, addressing one of the three tracks: Track 1 - AI for Learners Who Think Differently",0,média,30.0,médio,0.048,4.84,Descartar como expirada.,O prazo identificado já terminou.,expired,0,"resident of CAST Los Angeles Chapter Benslyne Avril Registered Psychotherapist, Clinical Director, uOttawa Lecturer Wendy Xiong Cha",0,,1,0,2026-08-27T12:31:45.381443+00:00
1353,"The Blueprint Hackathon (For All Ages, July 17th-31st)",hackathon,Devpost Hackathons,https://the-blueprint-hackathon.devpost.com/,,,2026-07-31,"What to Build Create anything! Preferably make something that can help businesses, but feel free to make whatever your heart desires! What to Submit Submit a 2-5 minute video demonstrating your project",0,média,30.0,médio,0.048,4.84,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:31:46.164914+00:00
1337,SmartAIthon 2026,hackathon,Devpost Hackathons,https://smartaithon.devpost.com/,,,2026-07-20,& Team Rules - Open to all undergraduate and postgraduate students - Team size: 1 to 4 members - Cross-college teams are allowed - A participant cannot be part of multiple teams Judging Criteria Innovation - 25% Technical Implementation - 25% Impact - 20% Feasibility - 15% Presentation - 15% Rules &,0,baixa,8.0,médio,0.051,4.66,Descartar como expirada.,O prazo identificado já terminou.,expired,0,Eligibility & Team Rules - Open to all undergraduate and postgraduate students - Team size: 1 to 4 members - Cross-college teams are allowed - A participant cannot be part,0,,1,0,2026-08-27T12:32:00.081140+00:00
1311,Build with Gemini XPRIZE,hackathon,Devpost Hackathons,https://xprize.devpost.com/,,,2026-08-17,Build a business in 90 days with real customers and real revenue,0,média,30.0,médio,0.047,4.66,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,Stripe,1,0,2026-08-27T12:31:55.907181+00:00
1317,Africa Deep Tech Challenge 2026,hackathon,Devpost Hackathons,https://adtc-2026.devpost.com/,,,2026-08-25,"What to Build Participants build a working, end-to-end, on-device Language Model that runs without cloud dependencies on the ADTC Standard Laptop (defined below)",0,média,30.0,médio,0.047,4.66,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:31:58.638952+00:00
1318,India High School Exoplanet Data Challenge,hackathon,Devpost Hackathons,https://celesta-exoplanet-challenge.devpost.com/,,,2026-07-31,"📍 Open to high school students (Grades 9–12) across India 👤 Solo participation or teams of up to 3 members 🆓 Free to enter Requirements 📋 Submission Requirements To submit to the India High School Exoplanet Data Challenge, each team must provide all of the following: ✅ Required Deliverables 1",0,alta,80.0,médio,0.037,4.66,Descartar como expirada.,O prazo identificado já terminou.,expired,0,Eligibility 📍 Open to high school students (Grades 9–12) across India 👤 Solo participation or teams of up to 3 members 🆓 Free to enter Requirements 📋 Submission Requiremen,0,,1,0,2026-08-27T12:31:59.374837+00:00
1328,Build Beyond Hackathon,hackathon,Devpost Hackathons,https://build-beyond-hackathon.devpost.com/,,,2026-08-16,"Project Guidelines Your Challenge Create a project that showcases your creativity, technical skills, or problem-solving abilities",0,baixa,8.0,médio,0.05,4.53,Descartar como expirada.,O prazo identificado já terminou.,expired,0,Open to everyone: Perfect for beginners and experienced builders alike,0,,1,0,2026-08-27T12:32:06.134635+00:00
1329,Zero to Query: LingoQL Hackathon,hackathon,Devpost Hackathons,https://ztq.devpost.com/,,,2026-07-29,What to Build Build any real-world application that delivers clear user or business value using LingoQL and Sub0,0,alta,80.0,médio,0.036,4.53,Descartar como expirada.,O prazo identificado já terminou.,expired,1,,0,,1,0,2026-08-27T12:32:06.794701+00:00
1325,QuantumHacks,hackathon,Devpost Hackathons,https://quantumhacks.devpost.com/,,,2026-08-20,"What to Build Build any technology-driven project, including: AI Applications Web Applications Mobile Apps Developer Tools SaaS Products Games Educational Platforms Healthcare Solutions Fintech Products Social Impact Tools Robotics Projects Startup MVPs What to Submit Each submission must include: P",0,baixa,8.0,médio,0.047,4.3,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:41:20.326959+00:00
1338,TechCommons Hacks,hackathon,Devpost Hackathons,https://techcommons-hacks.devpost.com/,,,2026-07-20,What to Build The theme for TechCommons Hacks V1 is Global & Local Impact,0,baixa,8.0,médio,0.047,4.3,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:41:24.866467+00:00
1348,Prometheus July AI Challenge,hackathon,Devpost Hackathons,https://prometheus-july-ai-challenge.devpost.com/,,,2026-07-30,"What to Build Build an educational tool that leverages the power of AI/Machine Learning to transform how people learn, teach, or absorb information",0,baixa,8.0,médio,0.047,4.3,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:41:25.667836+00:00
1355,OurPlanet.Rocks,hackathon,Devpost Hackathons,https://ourplanetrocks.devpost.com/,,,2026-08-09,IMPORTANT: We will be using WhatsApp for all event communications,0,baixa,8.0,médio,0.047,4.3,Descartar como expirada.,O prazo identificado já terminou.,expired,0,Open to high school students worldwide,0,,1,0,2026-08-27T12:41:26.844073+00:00
1324,Brainwave 2026,hackathon,Devpost Hackathons,https://brainwaves.devpost.com/,,,2026-08-09,Submit your solution in a PowerPoint presentation (maximum 10 slides/pages),0,média,30.0,médio,0.043,4.3,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:41:19.841784+00:00
743,Map: In-season weekly drafts,competition,GitHub Prize Issues,https://github.com/wulke/best-ball-pl/issues/37,,,2026-08-22,deployed before then,0,baixa,8.0,médio,0.046,4.2,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,GitHub Sponsors,1,0,2026-08-26T17:07:02.721327+00:00
1327,BASK(Business Achievement Spotlight for Kids) Monthly Pitch Competition,hackathon,Devpost Hackathons,https://baskchallenge.devpost.com/,,,2026-07-31,"SUBMISSION REQUIREMENTS To compete in BASK Pitch, submit the following through the form on this page: 1",0,baixa,8.0,médio,0.044,3.99,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:41:46.858815+00:00
1332,AceSAT Education AI-Agent,hackathon,Devpost Hackathons,https://acesat-ai-agent.devpost.com/,,,2026-08-15,"What to Build We're looking for a true AI-powered education agent, not just a chatbot",0,baixa,8.0,médio,0.044,3.99,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:41:48.164043+00:00
1335,ImpactForge,hackathon,Devpost Hackathons,https://impactforge.devpost.com/,,,2026-07-24,What to Submit Keep it simple,0,baixa,8.0,médio,0.044,3.99,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:41:48.633057+00:00
1356,PeddieHacks 2026,hackathon,Devpost Hackathons,https://peddiehacks-2026.devpost.com/,,,2026-08-16,The two tracks will be announced at the opening ceremony on 8/14,0,baixa,8.0,médio,0.044,3.99,Descartar como expirada.,O prazo identificado já terminou.,expired,0,open to all high school and college undergraduate students and is a competition where novice and experienced programmers work together to design solutions for real wor,0,Cartão-presente,1,0,2026-08-27T12:41:50.370316+00:00
1349,Reverie Hacks 2026,hackathon,Devpost Hackathons,https://reverie-hacks-2026.devpost.com/,,,2026-08-17,"IDEATHON Building your idea: In this track, you will be developing a possible solution to a problem you've identified",0,média,30.0,médio,0.04,3.99,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:41:49.114839+00:00
1351,Iris Hacks IV,hackathon,Devpost Hackathons,https://iris-hacks-iv.devpost.com/,,,2026-08-09,"WHAT TO BUILD Develop a project using Python, AI/ML, web development, or any combination of these technologies using online tools taught during the hackathon Participants will use AI tools of their choosing to build a web app Projects should aim to solve a problem or create something innovative and",0,média,30.0,médio,0.04,3.99,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:41:49.540360+00:00
1358,OregonHacks,hackathon,Devpost Hackathons,https://oregonhacks.devpost.com/,,,2026-08-17,"What to Build Prompts will be announced on during the opening ceremony on August 15th at 8:00AM PT, relating to our theme of Nature + Tech",0,média,30.0,médio,0.04,3.99,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,Cartão-presente,1,0,2026-08-27T12:41:51.049215+00:00
1151,Customer Support Associate,paid_development,Remote OK,https://remoteOK.com/remote-jobs/remote-customer-support-associate-habitat-learn-1134917,,,2026-07-24,"What We're Looking For The ability to remain composed, compassionate, and focused on finding solutions, even when interacting with a frustrated user Strong written and verbal communication skills Experience working with people with disabilities in an academic environment or willingness to learn Comf",0,média,30.0,médio,0.039,3.9,Descartar como expirada.,O prazo identificado já terminou.,expired,1,"open to candidates elsewhere in Ontario Type: Part-time, Casual, Subcontractor Reports to: Customer Support Manager Closing Date: July 24, 2026 About Us We're the team",0,,1,0,2026-08-27T18:54:23.512644+00:00
1333,CSC Summer Impactathon,hackathon,Devpost Hackathons,https://csc-summer-impactathon.devpost.com/,,,2026-08-10,or judging,0,baixa,8.0,médio,0.04,3.67,Descartar como expirada.,O prazo identificado já terminou.,expired,0,eligibility or judging,0,,1,0,2026-08-27T18:54:37.102804+00:00
1360,DevsUnite Hiring Hackathon,hackathon,Devpost Hackathons,https://devsunite-hiring-hackathon.devpost.com/,,,2026-07-25,,0,baixa,8.0,médio,0.02,0.84,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:31:46.873942+00:00
1331,NeuralSprint,hackathon,Devpost Hackathons,https://neuralsprint.devpost.com/,,,2026-08-24,,0,baixa,8.0,médio,0.02,0.0,Descartar como expirada.,O prazo identificado já terminou.,expired,0,,0,,1,0,2026-08-27T12:41:47.737334+00:00
72,chore(ci): retire qodana now that jscpd and cargo-machete cover its findings,ai_integration,MCP Paid Opportunities,https://github.com/iamacoffeepot/aether/issues/3439,2000.0,USD,,signed in to change notification settings Fork 0 Star 1 Code Issues 3 Pull requests 0 Actions Projects Security and quality 0 Insights Additional navigation options Code Issues Pull requests Actions Projects Security and quality Insights chore(ci): retire qodana now that jscpd and cargo-machete cove,0,baixa,8.0,médio,0.437,39.74,Descartar como conteúdo informativo ou falso positivo.,Não foram encontrados sinais suficientes de uma oportunidade executável.,rejected,0,,0,GitHub Sponsors,1,1,2026-07-15T14:35:32.633091+00:00
